type,number,name,foreign name,state,company,time
US military standards MIL,MS 29509-1971(R1994),"Plug, Shipping, Spark Plug Port (18Mm) Aircraft Engine","PLUG, SHIPPING, SPARK PLUG PORT (18MM) AIRCRAFT ENGINE",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1994/1/1
US military standards MIL,MS 26535-1983(R2019),"Tire, Pneumatic, Aircraft, 18 X 5.5 Type Vii (Navy)","TIRE, PNEUMATIC, AIRCRAFT, 18 X 5.5 TYPE VII (NAVY)",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2019/8/1
US military standards MIL,MS 26539-1985(R1996),"Tire, Pneumatic, Aircraft, 22 X 5.5, Type Vii (Navy)","TIRE, PNEUMATIC, AIRCRAFT, 22 X 5.5, TYPE VII (NAVY)",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1996/8/28
US military standards MIL,MS 26566-1989(R1999),"Jack, Aircraft, Landing Gear (Axle)","JACK, AIRCRAFT, LANDING GEAR (AXLE)",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1999/9/7
US military standards MIL,MS 27546-1966(R2012),"Battery, Aircraft, Storage, Nickel-Cadmium, 24V, 5 Amp Hour (1 Hr. Rate) 25 Deg.C","BATTERY, AIRCRAFT, STORAGE, NICKEL-CADMIUM, 24V, 5 AMP HOUR (1 HR. RATE) 25 DEG.C",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2012/8/16
US military standards MIL,DI-MISC-81305-1993(R2016),Manual Target/Aircraft Flight Status Report,MANUAL TARGET/AIRCRAFT FLIGHT STATUS REPORT,abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2016/5/18
US military standards MIL,MS 14162-1975(R1996),"Tire, Pneumatic, Aircraft, 34 X 9.9-16","TIRE, PNEUMATIC, AIRCRAFT, 34 X 9.9-16",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1996/9/11
US military standards MIL,MS 20220-1982(R1998),"Pulley, Groove, Flight Control, Aircraft","PULLEY, GROOVE, FLIGHT CONTROL, AIRCRAFT",,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1998/5/5
US military standards MIL,MS 27586-1976(R1998),"Adapter, Demineralized Water Servicing, Us Ground Equipment To Raf Aircraft","ADAPTER, DEMINERALIZED WATER SERVICING, US GROUND EQUIPMENT TO RAF AIRCRAFT",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1998/5/29
US military standards MIL,MS 90329-1977(R1990),"Clock Aircraft, Elapsed Time, Civil Date 24 Hour 2-3/4 Inch Dail","CLOCK AIRCRAFT, ELAPSED TIME, CIVIL DATE 24 HOUR 2-3/4 INCH DAIL",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1990/12/17
US military standards MIL,QPL-87162-1982(R1988),"Baffle Material, Explosion Suppression, Expanded Aluminum Mesh, For Aircraft Fuel Tanks","BAFFLE MATERIAL, EXPLOSION SUPPRESSION, EXPANDED ALUMINUM MESH, FOR AIRCRAFT FUEL TANKS",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1988/9/30
US military standards MIL,QPL-7280-1973(R1978),"Amplifier, Electronic Control, One-Signal Channel, Type A-138 Aircraft","AMPLIFIER, ELECTRONIC CONTROL, ONE-SIGNAL CHANNEL, TYPE A-138 AIRCRAFT",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1978/7/17
US military standards MIL,MS 27589-1976(R1998),"Adapter, Oxygen Servicing, Us Ground Equipment To Raf Aircraft","ADAPTER, OXYGEN SERVICING, US GROUND EQUIPMENT TO RAF AIRCRAFT",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1998/5/25
US military standards MIL,QPL-7886/12-1967(R1968),"Spark Plug, Shielded, Aircraft, Reciprocating Engine","SPARK PLUG, SHIELDED, AIRCRAFT, RECIPROCATING ENGINE",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1968/11/18
US military standards MIL,QPL-7886/5-1987(R1996),"Spark Plug, Shielded, Aircraft Reciprocating","SPARK PLUG, SHIELDED, AIRCRAFT RECIPROCATING",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1996/10/2
US military standards MIL,MS 33538-1958(R2019),"Nut, Sheet Spring, Limitations For Usage On Aircraft","NUT, SHEET SPRING, LIMITATIONS FOR USAGE ON AIRCRAFT",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2019/8/7
US military standards MIL,MIL-T-26310A-1959,"Trailer, Lift, Aircraft - Missile Engine Etu-9/E","Trailer, Lift, Aircraft - Missile Engine Etu-9/E",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2014/4/28
US military standards MIL,MIL-PRF-81757/14-2017,"Battery, Storage, Aircraft, Nickel-Cadmium, 24-Volt, 5.5-Ampere-Hour, Low-Maintenance, Vented","Battery, Storage, Aircraft, Nickel-Cadmium, 24-Volt, 5.5-Ampere-Hour, Low-Maintenance, Vented",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2017/10/26
US military standards MIL,MIL-DTL-3628/171-2019,"Badge, Qualification, Aviation, Navigator Or Aircraft Observer, U.S. Air Force","BADGE, QUALIFICATION, AVIATION, NAVIGATOR OR AIRCRAFT OBSERVER, U.S. AIR FORCE",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2019/8/8
US military standards MIL,DI-NUOR-81410-2013,Aircraft Electrical Interface Control Drawing (Eicd),AIRCRAFT ELECTRICAL INTERFACE CONTROL DRAWING (EICD),effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2013/2/1
US military standards MIL,MIL-M-81928B-1989,"Manuals, Technical; Aircraft And Aeronautical Equipment Maintenance; Preparation Of (Work Package Concept) *** Cncl S/S By","Manuals, Technical; Aircraft And Aeronautical Equipment Maintenance; Preparation Of (Work Package Concept) *** Cncl S/S By",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1989/4/4
US military standards MIL,MIL-M-9854B-1969,Tech. Manuals: Structural Repair (For Aircraft),Tech. Manuals: Structural Repair (For Aircraft),abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1977/9/1
US military standards MIL,MIL-P-87220-1984,"Propellant And Explosive Systems, Aircraft Crew Escape","Propellant And Explosive Systems, Aircraft Crew Escape",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1994/3/1
US military standards MIL,MIL-A-5999B-1973,Antenna Subsystem For Aircraft Marker Beacon Equipment General Specification For,Antenna Subsystem For Aircraft Marker Beacon Equipment General Specification For,abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2014/5/5
US military standards MIL,MIL-O-23678B-1982,"Oxygen Systems, Portable, High Pressure, Aircraft","Oxygen Systems, Portable, High Pressure, Aircraft",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1997/9/10
US military standards MIL,MIL-A-83136A-1990,"Arresting Hook Installation, Runway Arresting System, Aircraft, Emergency","Arresting Hook Installation, Runway Arresting System, Aircraft, Emergency",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1996/5/31
US military standards MIL,MIL-B-8075D-1971,"Brake Control Systems, Antiskid, Aircraft Wheels, Instructions For Preparation Of Specifications For","Brake Control Systems, Antiskid, Aircraft Wheels, Instructions For Preparation Of Specifications For",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2019/6/4
US military standards MIL,MIL-B-81757/3B-1981,"Battery, Storage, Aircraft, Nickel Cadmium Connector, Strap","Battery, Storage, Aircraft, Nickel Cadmium Connector, Strap",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2019/8/7
US military standards MIL,MIL-R-48452-1974,"Remover, Aircraft Canopy, Rau-1/A Assembly","Remover, Aircraft Canopy, Rau-1/A Assembly",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1999/7/13
US military standards MIL,MIL-B-8565/1A-2004,"Battery, Storage, Aircraft, Maintenance-Free, 24-Volt, 1.5 Ampere-Hour, With 115 Vac, 400 Hz Integral Charger","Battery, Storage, Aircraft, Maintenance-Free, 24-Volt, 1.5 Ampere-Hour, With 115 Vac, 400 Hz Integral Charger",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2004/1/28
US military standards MIL,MIL-B-87162A-1994,"Baffle Material, Explosion Suppression, Expanded Aluminum Mesh, For Aircraft Fuel Tanks","Baffle Material, Explosion Suppression, Expanded Aluminum Mesh, For Aircraft Fuel Tanks",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2004/10/15
US military standards MIL,MIL-P-5517B-1956,"Plastic Parts In Aircraft Hydraulic Equipment, General Tests For","Plastic Parts In Aircraft Hydraulic Equipment, General Tests For",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1971/8/20
US military standards MIL,MIL-D-50416-1969,"Dispenser And Bomb, Aircraft Cbu-14 A/A Loading, Assembling And Packing","Dispenser And Bomb, Aircraft Cbu-14 A/A Loading, Assembling And Packing",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1986/4/25
US military standards MIL,MIL-C-6386-1951,"Container, Aircraft Fire Extinguisher, Bromochloromethane, Type B-1A","Container, Aircraft Fire Extinguisher, Bromochloromethane, Type B-1A",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1982/12/30
US military standards MIL,MIL-PRF-32051-1999,"Tester, Pressurized Cabin Leakage, Large Aircraft, Trailer Mounted","Tester, Pressurized Cabin Leakage, Large Aircraft, Trailer Mounted",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2015/10/1
US military standards MIL,MIL-C-81986-1974,"Core Material, Plastic Honeycomb, Nylon Paper Base; For Aircraft Structural Applications","Core Material, Plastic Honeycomb, Nylon Paper Base; For Aircraft Structural Applications",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1998/12/18
US military standards MIL,MIL-C-82722-1989,"Catapult, Aircraft Ejection Seat:  Cku-5/A Rework Assembly","Catapult, Aircraft Ejection Seat:  Cku-5/A Rework Assembly",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1989/2/8
US military standards MIL,MIL-DTL-3628/171B-2019,"Badge, Qualification, Aviation, Navigator Or Aircraft Observer, U.S. Air Force","Badge, Qualification, Aviation, Navigator Or Aircraft Observer, U.S. Air Force",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2019/8/8
US military standards MIL,MIL-B-26026B-1967,"Battery, Storage, Aircraft, Type Ma-2-1","Battery, Storage, Aircraft, Type Ma-2-1",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2019/11/4
US military standards MIL,MIL-B-49450/2A-1994,"Battery, Rechargeable, Nickel-Cadium, Vented, Aircraft, Bb-716/A, Diode Assembly","Battery, Rechargeable, Nickel-Cadium, Vented, Aircraft, Bb-716/A, Diode Assembly",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1994/11/8
US military standards MIL,MIL-R-25077-1967,"Regulator, Voltage, Aircraft Generator, 115V Ac, Single Phase, 8 Kva, Type Ma-3","Regulator, Voltage, Aircraft Generator, 115V Ac, Single Phase, 8 Kva, Type Ma-3",limit,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1976/3/8
US military standards MIL,MIL-T-38381B-1966,"Test Stand, Aircraft Hydraulic System Ttu-228/E","Test Stand, Aircraft Hydraulic System Ttu-228/E",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1996/7/12
US military standards MIL,MIL-DTL-3628/253C-2019,"Badge, Qualification, Unmanned Aircraft Systems Basic, Senior, Master Grades, U.S. Air Force","Badge, Qualification, Unmanned Aircraft Systems Basic, Senior, Master Grades, U.S. Air Force",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2019/10/3
US military standards MIL,MIL-M-7405D-1986,"Maintenance Platform, Aircraft, Type B-5A","Maintenance Platform, Aircraft, Type B-5A",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2014/3/31
US military standards MIL,MIL-B-10955/28-1996,"Badge, Qualification, Aviation, Aircraft Crewman, Army","BADGE, QUALIFICATION, AVIATION, AIRCRAFT CREWMAN, ARMY",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1996/11/15
US military standards MIL,MIL-B-10955/9-1996,"Badge, Qualification, Aviation, Master Navigator Or Master Aircraft Observer, Air Force","BADGE, QUALIFICATION, AVIATION, MASTER NAVIGATOR OR MASTER AIRCRAFT OBSERVER, AIR FORCE",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1996/11/15
US military standards MIL,MIL-DTL-83413/1-2014(R2018),"Connectors And Assemblies, Electrical, Aircraft Grounding: Type I Grounding Assembly, Discharger, Electrostatic","CONNECTORS AND ASSEMBLIES, ELECTRICAL, AIRCRAFT GROUNDING: TYPE I GROUNDING ASSEMBLY, DISCHARGER, ELECTROSTATIC",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2018/12/21
US military standards MIL,MIL-DTL-83413/5-2013(R2018),"Connectors And Assemblies, Electrical, Aircraft Grounding: Receptacles, One Piece","CONNECTORS AND ASSEMBLIES, ELECTRICAL, AIRCRAFT GROUNDING: RECEPTACLES, ONE PIECE",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2018/12/21
US military standards MIL,MIL-DTL-83413/2-2010(R2018),"Connectors And Assemblies, Electrical, Aircraft Grounding: Type Ii Grounding Assembly, Discharger, Electrostatic","CONNECTORS AND ASSEMBLIES, ELECTRICAL, AIRCRAFT GROUNDING: TYPE II GROUNDING ASSEMBLY, DISCHARGER, ELECTROSTATIC",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2018/12/21
US military standards MIL,MS 22004-1986(R1997),"Adjuster, Lap, Aircraft Safety Belt","ADJUSTER, LAP, AIRCRAFT SAFETY BELT",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1997/9/12
US military standards MIL,MS 25213-1968(R1996),"Control Panel,Aircraft Equip.","CONTROL PANEL,AIRCRAFT EQUIP.",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1996/9/4
US military standards MIL,MIL-PRF-49450/2-1997(R2013),"Battery, Rechargeable, Nickel-Cadmium, Vented, Aircraft, Bb-716/A, Diode Assembly","BATTERY, RECHARGEABLE, NICKEL-CADMIUM, VENTED, AIRCRAFT, BB-716/A, DIODE ASSEMBLY",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2013/11/7
US military standards MIL,MS 51009-1979(R1990),"Spark Plug, Shielded, 18Mm, 1 1/4 Inch Well (Other Than Aircraft)","SPARK PLUG, SHIELDED, 18MM, 1 1/4 INCH WELL (OTHER THAN AIRCRAFT)",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1990/4/18
US military standards MIL,MS 14492-1986(R1996),"Tire, Pneumatic, Aircraft, Rebuilt, 32 X 8.8 Type","TIRE, PNEUMATIC, AIRCRAFT, REBUILT, 32 X 8.8 TYPE",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1996/9/25
US military standards MIL,MIL-T-5420-1970(R2016),"Tubes, Pitot Static, Electrically Heated, Aircraft","TUBES, PITOT STATIC, ELECTRICALLY HEATED, AIRCRAFT",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2016/6/1
US military standards MIL,MS 17973-1962(R1981),"Washer,Aircraft Generator Retaining","WASHER,AIRCRAFT GENERATOR RETAINING",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1981/9/15
US military standards MIL,MS 24476-1984(R1998),"Adapter, Pressure Lubricating Oil Servicing, Aircraft","ADAPTER, PRESSURE LUBRICATING OIL SERVICING, AIRCRAFT",,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1998/12/11
US military standards MIL,MS 28934-1967(R1991),"Fuseholder, Dc, 500 Ampere Maximum, Bolt Down Type, Aircraft","FUSEHOLDER, DC, 500 AMPERE MAXIMUM, BOLT DOWN TYPE, AIRCRAFT",abolish,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),1991/1/8
US military standards MIL,QPL-6085-2020,"Lubricating Oil Instrument, Aircraft, Low Volatility","Lubricating Oil Instrument, Aircraft, Low Volatility",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2020/11/12
US military standards MIL,QPL-85584-2020,"Battery Relay Control Unit, Aircraft","Battery Relay Control Unit, Aircraft",effective,Military and Government Specs & Standards (Naval Publications and Form Center) (NPFC),2020/9/16
